34,일반대화,"오늘따라 커피가 엄청 당기네. 벌써 두 잔이나 마셨어.
오늘따라 커피가 유난히 생각나시는군요.
응, 뭔가 정신을 번쩍 들게 하고 싶어.
카페인 효과가 필요하신가 봐요."
35,일반대화,"어제 친구랑 싸웠어. 너무 속상해.
친구분과 다투셔서 마음이 안 좋으시겠어요.
응, 서로 감정적으로 이야기해서 더 그랬나 봐.
시간이 지나면 괜찮아질 거예요."
36,일반대화,"요즘 책 읽는 재미에 푹 빠졌어.
어떤 책 읽고 있는데?
판타지 소설인데 너무 흥미진진해.
나도 책 좀 읽어야 하는데."
37,일반대화,"오늘따라 화가 자꾸 나네.
무슨 짜증 나는 일 있었어?
그냥 별거 아닌데 계속 신경 쓰여.
잠시 쉬면서 마음을 가라앉히는 게 좋을 것 같아요."
38,일반대화,"이번 휴가 어디로 갈지 아직 못 정했어.
어디 가고 싶은 곳 있어?
바다도 좋고 산도 좋고... 아직 고민 중이야.
계획 잘 세워서 즐거운 휴가 보내세요."
39,일반대화,"새로 산 신발 너무 편하다.
어디서 샀어? 나도 하나 사고 싶은데.
인터넷 쇼핑몰에서 샀어. 완전 추천해.
정보 좀 알려줘!"
40,일반대화,"오늘따라 시간이 너무 안 가는 것 같아.
무슨 지루한 일이라도 있으세요?
그냥 멍하니 앉아만 있으니 그런가 봐.
잠깐 바람이라도 쐬고 오시는 건 어때요?"
41,일반대화,"길에서 예쁜 꽃을 봤는데 기분이 좋아졌어.
어떤 꽃이었는데요?
분홍색 장미였는데 너무 아름다웠어.
꽃은 언제 봐도 기분을 좋게 만들죠."
42,일반대화,"오늘따라 식욕이 없네.
무슨 걱정 있으세요?
아니, 그냥 입맛이 없네.
간단하게라도 챙겨 드시는 게 좋을 것 같아요."
43,일반대화,"최근에 재미있게 본 영화 있어?
응, 액션 영화인데 스토리가 탄탄하더라.
나도 액션 영화 좋아하는데 제목이 뭐야?
다음에 알려줄게."
44,일반대화,"오늘따라 몸이 찌뿌둥하네.
혹시 어디 불편하신가요?
그냥 온몸이 쑤시는 것 같아.
따뜻한 물에 몸 담그고 쉬세요."
45,일반대화,"친구가 만들어준 쿠키 너무 맛있더라.
친구분이 손재주가 좋으시네요.
응, 베이킹을 잘해. 나중에 나도 좀 만들어달라고 해야지.
좋은 친구 두셨네요."
46,일반대화,"오늘따라 하늘이 흐리네. 비 오려나?
그런 것 같아요. 우산 챙기셨어요?
깜빡하고 안 챙겼는데...
혹시 모르니 대비하시는 게 좋겠어요."
47,일반대화,"새로운 게임 나왔는데 해봤어?
아직 못 해봤어. 재미있어?
그래픽도 좋고 스토리도 흥미진진해.
한번 해봐야겠다."
48,일반대화,"오늘따라 기분이 묘하네.
무슨 특별한 일 있으세요?
딱히... 그냥 여러 가지 생각이 드네.
편안하게 생각 정리하는 시간을 가져보세요."
49,일반대화,"주말에 가족들이랑 맛있는 거 먹으러 가기로 했어.
뭐 드시러 가는데요?
아직 못 정했는데 다 같이 좋아하는 걸로 먹으려고.
즐거운 시간 보내세요."
50,일반대화,"오늘따라 집중이 잘 안 되네.
혹시 피곤하세요?
그런가 봐. 자꾸 딴생각이 들어.
잠시 휴식을 취하는 게 도움이 될 거예요."
51,일반대화,"어제 과음했더니 속이 너무 안 좋아.
많이 힘드시겠네요.
응... 당분간 술은 안 마셔야지.
건강 생각해서 자제하시는 게 좋겠어요."
52,일반대화,"요즘 꽃꽂이 배우고 있는데 너무 재미있어.
정말 멋진 취미네요.
응, 꽃을 만지면 기분도 좋아지고 집중도 잘 돼.
나도 한번 배워보고 싶다."
53,일반대화,"오늘따라 시간이 정말 빨리 가는 것 같아.
무슨 재미있는 일이라도 있으세요?
그냥 이것저것 하다 보니 벌써 시간이 이렇게 됐네.
바쁘게 보내셨나 봐요."
54,일반대화,"길을 걷다가 예쁜 액세서리 가게를 발견했어.
어떤 스타일이었는데요?
아기자기하고 독특한 디자인이 많더라.
나중에 한번 같이 가봐요."
55,일반대화,"오늘따라 유난히 배가 고프네.
식사하신 지 얼마나 되셨어요?
꽤 됐어요. 뭘 먹어야 할지 고민이네요.
맛있는 거 드시고 힘내세요."
56,일반대화,"최근에 읽은 책 중에서 인상 깊었던 거 있어?
응, 에세이인데 작가의 솔직한 이야기가 와닿았어.
어떤 내용인데?
삶에 대한 여러 가지 생각들을 담고 있어."
57,일반대화,"오늘따라 괜히 불안한 기분이 드네.
무슨 걱정거리라도 있으세요?
딱히 이유는 모르겠는데 그냥 마음이 불안해.
잠시 좋아하는 음악을 듣거나 차분한 시간을 가져보세요."
58,일반대화,"이번 주말에는 집에서 푹 쉬면서 영화나 봐야겠다.
좋은 계획이네요.
응, 맛있는 것도 시켜 먹고 늘어지고 싶어.
저도 주말에는 늦잠 자고 싶어요."
59,일반대화,"새로 산 가방 너무 마음에 들어.
어떤 스타일인데?
심플하면서도 세련된 디자인이야.
잘 어울리실 것 같아요."
60,일반대화,"오늘따라 머리가 너무 아파.
혹시 감기 기운 있으세요?
그런 것 같기도 하고... 약 먹고 쉬어야겠다.
따뜻하게 하고 푹 쉬세요."
61,일반대화,"친구 결혼식 다녀왔는데 너무 감동적이었어.
결혼식 분위기가 어땠는데요?
신랑 신부 둘 다 너무 행복해 보였어.
저도 결혼하고 싶어지네요."
62,일반대화,"요즘 그림 그리는 거에 재미 붙였어.
정말 멋진데요! 어떤 그림 그리세요?
풍경화나 정물화 주로 그려.
나중에 작품 보여주세요."
63,일반대화,"오늘따라 괜히 짜증이 나네.
무슨 언짢은 일이라도 있으셨어요?
그냥 사소한 일들이 계속 거슬리네.
잠깐 스트레칭이라도 하면서 기분 전환해 보세요."
64,일반대화,"이번 여름 휴가 계획 세웠어?
아직 못 정했어. 어디가 좋을까?
시원한 바다나 계곡으로 가는 건 어때?
좋은 생각이다!"
65,일반대화,"새로 산 화장품 피부에 너무 잘 맞아.
어떤 제품인데?
촉촉하고 발림성도 좋더라.
나도 한번 써봐야겠다."
66,일반대화,"오늘따라 기분이 좋다!
무슨 좋은 일 있으세요?
그냥 날씨도 좋고 기분도 상쾌하네.
저도 덩달아 기분이 좋아지네요."
67,일반대화,"반려묘가 애교 부리는 모습 보면 너무 사랑스러워.
어떤 애교를 부리는데요?
골골송 부르면서 무릎에 와서 부비부비해.
정말 귀엽겠네요."
68,일반대화,"오늘따라 괜히 눈물이 나네.
무슨 슬픈 일 있으세요?
딱히 이유는 없는데 그냥 눈물이 글썽거려.
잠시 감정을 느껴보고 흘려보내는 것도 괜찮아요."
69,일반대화,"주말에 맛집 찾아다니는 거 너무 좋아.
어떤 종류의 음식을 좋아하세요?
가리는 거 없이 다 좋아해! 새로운 맛집 탐험하는 게 즐거워.
저도 맛집 투어 좋아해요."
70,일반대화,"오늘따라 피곤이 풀리지 않네.
혹시 잠을 제대로 못 주무셨어요?
응, 밤에 자꾸 깨서...
충분한 수면이 중요하죠."
71,일반대화,"어제 친구랑 오랜만에 만나서 수다 떨었어.
정말 즐거웠겠네요.
응, 옛날이야기하면서 시간 가는 줄 몰랐어.
역시 오랜 친구가 최고죠."
72,일반대화,"요즘 뜨개질하는 거에 빠졌어.
뭘 만들고 있는데요?
목도리랑 모자 뜨고 있어.
손재주가 좋으시네요."
73,일반대화,"오늘따라 괜히 불안 초조하네.
무슨 걱정거리 있으세요?
중요한 시험이 얼마 안 남아서 그런가 봐.
너무 긴장하지 마시고 편안하게 준비하세요."
75,일반대화,"새로 산 블루투스 이어폰 음질이 너무 좋더라.
오, 어디 제품인데?
[이어폰 브랜드] 건데 완전 만족해.
나도 이어폰 새로 살까 고민 중인데 추천해 줄 수 있어?"
76,일반대화,"오늘따라 기분이 몽글몽글해.
무슨 좋은 꿈이라도 꾸셨어요?
아니, 그냥 햇살이 따뜻해서 그런가 봐.
햇살 좋은 날은 기분도 좋아지죠."
77,일반대화,"반려동물 사진이나 영상 보면 너무 힐링 돼.
어떤 반려동물 키우세요?
고양이 키우는데 완전 개냥이라 너무 예뻐.
저도 고양이 키우고 싶어요."
78,일반대화,"오늘따라 괜히 서글퍼지네.
무슨 힘든 일 있으세요?
딱히... 그냥 감정이 롤러코스터 타는 것 같아.
잠시 좋아하는 음악 들으면서 마음을 달래 보세요."
79,일반대화,"주말에 맛있는 브런치 먹으러 갔는데 분위기 너무 좋더라.
어디에 있는 곳인데요?
[브런치 가게 이름]인데 인테리어도 예쁘고 음식도 맛있어.
나도 주말에 한번 가봐야겠다."
80,일반대화,"오늘따라 몸이 천근만근이네.
혹시 무리하신 건 아니세요?
어제 운동을 좀 심하게 했더니...
충분히 쉬셔야 할 것 같아요."
81,일반대화,"어제 친구가 고민 이야기하는데 마음이 아팠어.
친구분께 힘이 되어주고 싶으셨겠네요.
응, 어떻게 위로해야 할지 잘 모르겠어.
진심으로 들어주는 것만으로도 큰 힘이 될 거예요."
82,일반대화,"요즘 베이킹하는 재미에 푹 빠졌어.
뭘 만들고 있는데요?
오늘은 스콘 구웠는데 냄새가 너무 좋아.
직접 만든 빵은 정말 맛있죠."
83,일반대화,"오늘따라 괜히 예민해지네.
무슨 신경 쓰이는 일 있으세요?
그냥 작은 일에도 짜증이 나.
잠시 환기라도 시키면서 기분 전환해 보세요."
84,일반대화,"이번 주말에는 가까운 교외로 드라이브 갈까 생각 중이야.
좋은 생각인데요! 어디로 가실 예정이세요?
아직 못 정했는데 바람 쐬기 좋은 곳으로 가려고.
안전 운전하세요!"
85,일반대화,"새로 산 옷 색깔이 너무 마음에 들어.
무슨 색깔인데요?
파스텔톤의 하늘색인데 화사해 보여.
잘 어울리실 것 같아요."
86,일반대화,"오늘따라 기분이 차분해지네.
무슨 좋은 일 있으셨어요?
특별한 건 없는데 마음이 편안해.
평화로운 오후네요."
87,일반대화,"반려견이 재롱부리는 거 보면 웃음이 절로 나.
어떤 재롱을 부리는데요?
공 가져오라고 던지면 신나서 뛰어와.
정말 사랑스럽겠어요."
88,일반대화,"오늘따라 괜히 울컥하네.
무슨 감동적인 일이라도 있으셨어요?
아니, 그냥 옛날 생각하다가...
감정에 솔직해지는 것도 괜찮아요."
89,일반대화,"주말에 조용한 카페 가서 책 읽는 거 너무 좋아.
어떤 종류의 책을 즐겨 읽으세요?
에세이나 소설 좋아해. 혼자만의 시간을 보내는 게 힐링 돼.
저도 가끔 혼자 카페 가서 책 읽는 거 좋아해요."
90,일반대화,"오늘따라 몸이 무겁네.
혹시 컨디션이 안 좋으세요?
그런 것 같아. 기운이 없어.
따뜻한 차라도 마시면서 쉬세요."
91,일반대화,"어제 친구랑 밤새도록 이야기했어.
무슨 이야기 나눴는데요?
서로의 고민이나 요즘 힘든 일들 이야기했어.
역시 친구가 최고죠."
92,일반대화,"요즘 사진 찍는 거에 재미 붙였어.
어떤 사진 주로 찍으세요?
풍경 사진이나 인물 사진 찍는 거 좋아해.
나중에 찍은 사진 보여주세요."
93,일반대화,"오늘따라 괜히 초조불안하네.
무슨 걱정거리 있으세요?
중요한 발표가 코앞이라 그런가 봐.
너무 긴장하지 마시고 차분하게 준비하세요."
94,일반대화,"이번 주말에는 집에서 맛있는 거 만들어 먹어야지.
뭘 만들 계획이세요?
파스타나 스테이크 같은 거 생각 중이야.
맛있는 식사 하시길 바라요."
95,일반대화,"새로 산 선글라스 너무 마음에 들어.
어떤 스타일인데요?
트렌디한 디자인이라 어디에든 잘 어울려.
멋지시겠네요!"
96,일반대화,"오늘따라 기분이 평온하네.
무슨 좋은 일 있으셨어요?
그냥 모든 게 다 괜찮은 느낌이야.
잔잔한 행복이 느껴지네요."
97,일반대화,"반려묘가 골골송 부르는 거 들으면 마음이 편안해져.
정말 사랑스러운 소리죠.
응, 마치 작은 오르골 같아.
저도 반려동물 키우고 싶어요."
98,일반대화,"오늘따라 괜히 쓸쓸해지네.
혹시 외로운 기분이 드세요?
그런가 봐. 혼자 있는 시간이 길어서 그런가.
잠시 친구에게 연락해보는 건 어때요?"
99,일반대화,"주말에 전시회 보러 갔는데 인상 깊은 작품이 많더라.
어떤 종류의 전시회였는데요?
현대 미술 전시회였는데 독특한 작품들이 많았어.
저도 문화생활 즐기고 싶네요."
100,일반대화,"오늘따라 몸이 뻐근하네.
혹시 오래 앉아 계셨어요?
응, 하루 종일 컴퓨터 앞에 있었더니...
잠깐 스트레칭이라도 하면서 몸을 풀어주세요."
101,일반대화,"어제 친구가 힘든 일 털어놓는데 같이 울었어.
친구분의 아픔에 공감하셨군요.
응, 오랜 친구라 더 마음이 쓰여.
서로에게 힘이 되는 좋은 친구네요."
102,일반대화,"요즘 그림 그리기 연습하고 있는데 쉽지 않네.
꾸준히 하다 보면 실력이 늘 거예요.
응, 매일 조금씩이라도 하려고 노력 중이야.
응원할게요!"
103,일반대화,"오늘따라 괜히 불안감이 드네.
무슨 걱정거리 있으세요?
딱히 이유는 모르겠는데 마음이 계속 불안해.
심호흡을 하거나 차분한 음악을 들어보세요."
104,일반대화,"이번 주말에는 맛있는 빵집 투어 가볼까 해.
좋은 계획인데요! 어디 빵집 가볼 예정이세요?
유명한 곳 몇 군데 찾아놨어.
맛있는 빵 많이 드시고 오세요!"
105,일반대화,"새로 산 향수 향이 너무 좋아서 기분이 좋아져.
어떤 향인데요?
은은한 꽃향기인데 맡으면 기분이 산뜻해져.
저도 향수 좋아하는데 한번 시향 해보고 싶네요."
106,일반대화,"오늘따라 기분이 나른하네.
혹시 졸리세요?
응, 춘곤증인가... 자꾸 졸려.
잠깐 낮잠을 자거나 가벼운 산책을 하는 것도 도움이 될 거예요."
107,일반대화,"반려견이랑 공원에서 뛰어노는 거 보면 너무 행복해.
정말 보기 좋은 모습이겠네요.
응, 꼬리 흔들면서 신나게 뛰어다녀.
저도 나중에 꼭 강아지 키우고 싶어요."
108,일반대화,"오늘따라 괜히 답답한 기분이 드네.
혹시 무슨 일 있으셨어요?
딱히... 그냥 속이 꽉 막힌 느낌이야.
시원한 바람이라도 쐬면서 기분 전환해보세요."
109,일반대화,"주말에 영화 보러 갔는데 생각보다 별로였어.
어떤 영화였는데요?
액션 영화였는데 스토리가 너무 뻔했어.
영화 취향은 다 다르니까요."
110,일반대화,"오늘따라 어깨가 너무 뭉쳤네.
혹시 컴퓨터를 오래 하셨어요?
응, 하루 종일 모니터만 봤더니...
따뜻한 찜질이나 마사지를 받아보시는 건 어때요?"
111,일반대화,"어제 친구가 좋은 소식 알려줘서 너무 기뻤어.
무슨 좋은 소식이었는데요?
드디어 원하던 회사에 합격했대!
정말 축하할 일이네요!"
112,일반대화,"요즘 요리하는 거에 재미 붙였어.
뭘 주로 만드세요?
간단한 집밥 위주로 만들어.
직접 만든 음식은 더 맛있죠."
113,일반대화,"오늘따라 괜히 짜증스럽네.
무슨 불편한 일 있으셨어요?
그냥 사소한 것에도 신경이 쓰여.
잠시 쉬면서 좋아하는 음악이라도 들어보세요."
114,일반대화,"이번 주말에는 가까운 바다로 여행 갈까 생각 중이야.
정말 신나는 계획이네요!
응, 가서 맛있는 해산물도 먹고 힐링하고 올 거야.
즐거운 여행 되세요!"
115,일반대화,"새로 산 모자가 너무 잘 어울린다는 소리 들었어.
어떤 스타일의 모자인데요?
챙이 넓은 스타일인데 햇빛도 잘 가려주고 예뻐.
멋쟁이시네요!"
116,일반대화,"오늘따라 기분이 상쾌하네.
무슨 좋은 일 있으셨어요?
아침에 일어나니 기분이 좋더라고.
활기찬 하루 보내세요!"
117,일반대화,"반려묘가 꾹꾹이 하는 거 보면 너무 귀여워.
정말 사랑스러운 행동이죠.
응, 담요 위에서 꾹꾹이 하는 모습 보면 심장이 녹아.
저도 고양이 꾹꾹이 실제로 보고 싶어요."
118,일반대화,"오늘따라 괜히 허전한 기분이 드네.
혹시 보고 싶은 사람이라도 있으세요?
그런가 봐. 혼자 있으니 자꾸 생각나네.
그리운 사람에게 연락해보는 건 어때요?"
119,일반대화,"주말에 연극 보러 갔는데 배우들 연기가 정말 인상적이었어.
어떤 내용의 연극이었는데요?
감동적인 드라마였는데 몰입도가 장난 아니었어.
저도 오랜만에 연극 보고 싶네요."
120,일반대화,"오늘따라 다리가 너무 붓네.
혹시 오래 서 있으셨어요?
응, 하루 종일 돌아다녔더니...
잠자기 전에 다리 마사지라도 해주는 게 좋을 것 같아요."
121,일반대화,"어제 친구가 어려운 부탁했는데 들어주기로 했어.
마음 따뜻한 친구분이시네요.
응, 힘들겠지만 도와주고 싶어.
좋은 마음이네요."
122,일반대화,"요즘 뜨개질로 옷 만들고 있는데 너무 뿌듯해.
정말 대단하시네요! 어떤 옷 만들고 계세요?
조끼 만들고 있는데 완성되면 자랑해야지.
멋진 작품 기대할게요!"
123,일반대화,"오늘따라 괜히 불안하고 안절부절못하네.
무슨 걱정거리 있으세요?
중요한 발표 준비 때문에 그런가 봐.
침착하게 준비하시면 잘 해내실 수 있을 거예요."
124,일반대화,"이번 주말에는 맛있는 디저트 카페 투어 가볼까 해.
달콤한 계획이네요! 어디 카페 가볼 예정이세요?
분위기 좋고 케이크 맛있는 곳 찾아놨어.
맛있는 디저트 드시면서 행복한 시간 보내세요!"
125,일반대화,"새로 산 립스틱 색깔이 너무 예뻐서 기분 전환됐어.
어떤 색깔인데요?
MLBB 색상인데 얼굴에 생기를 불어넣어 줘.
잘 어울리실 것 같아요."
126,일반대화,"오늘따라 기분이 활기차네.
무슨 좋은 일 있으셨어요?
아침부터 좋은 소식이 있어서 기분이 좋아.
좋은 에너지 받아서 즐거운 하루 보내세요!"
127,일반대화,"반려견이랑 아침 산책하는 거 너무 좋아.
상쾌한 하루를 시작하는 좋은 방법이네요.
응, 아침 햇살 받으면서 같이 걷는 게 힐링 돼.
저도 나중에 꼭 강아지랑 산책하고 싶어요."
128,일반대화,"오늘따라 괜히 울적하고 기운이 없네.
혹시 무슨 힘든 일 있으셨어요?
딱히... 그냥 몸도 마음도 지친 느낌이야.
따뜻한 차 마시면서 잠시 쉬는 건 어때요?"
129,일반대화,"주말에 뮤지컬 보러 갔는데 배우들 노래 실력이 정말 대단하더라.
어떤 내용의 뮤지컬이었는데요?
신나는 음악과 화려한 볼거리가 있는 뮤지컬이었어.
저도 뮤지컬 정말 좋아하는데 보고 싶네요."
130,일반대화,"오늘따라 눈이 침침하네.
혹시 스마트폰을 오래 보셨어요?
응, 이동하는 동안 계속 봤더니...
잠시 눈을 감고 쉬거나 먼 곳을 바라보는 게 좋을 것 같아요."
131,일반대화,"어제 친구가 재미있는 이야기 해줘서 엄청 웃었어.
무슨 이야기였는데요?
옛날에 실수했던 웃긴 에피소드였어.
친구분 덕분에 즐거우셨겠네요."
132,일반대화,"요즘 그림 그리기 책 보면서 따라 하고 있는데 재미있어.
어떤 그림 그리고 계세요?
간단한 동물 그림이나 풍경 스케치하고 있어.
그림 실력이 점점 느시겠네요!"
133,일반대화,"오늘따라 괜히 마음이 싱숭생숭하네.
무슨 특별한 날이세요?
아니, 그냥 봄이 와서 그런가...
봄은 사람 마음을 설레게 하죠."
134,일반대화,"이번 주말에는 가까운 호수 공원으로 피크닉 갈까 생각 중이야.
정말 낭만적인 계획이네요!
응, 맛있는 도시락 싸가지고 가서 여유로운 시간 보내고 올 거야.
즐거운 피크닉 되세요!"
135,일반대화,"새로 산 스커트 너무 예뻐서 자꾸 거울 보게 돼.
어떤 스타일의 스커트인데요?
플리츠 스커트인데 움직일 때마다 살랑거려.
여성스러우시겠네요!"
136,일반대화,"오늘따라 기분이 산뜻하고 가벼워.
무슨 좋은 일 있으셨어요?
그냥 아침부터 기분 좋은 일이 많았어.
긍정적인 에너지가 느껴지네요!"
137,일반대화,"반려묘가 장난치는 모습 보면 너무 웃겨.
어떤 장난을 치는데요?
갑자기 나타나서 발을 툭 치고 도망가.
정말 개구쟁이네요!"
138,일반대화,"오늘따라 괜히 불안하고 집중이 안 되네.
혹시 무슨 걱정거리 있으세요?
중요한 시험 결과 기다리고 있어서 그런가 봐.
좋은 결과 있기를 응원할게요!"
139,일반대화,"주말에 도자기 공방 가서 그릇 만들었는데 너무 재미있었어.
직접 만든 그릇은 특별하겠네요.
응, 세상에 하나밖에 없는 나만의 그릇이라 더 소중해.
저도 나중에 꼭 한번 만들어보고 싶어요."
140,일반대화,"오늘따라 목이 칼칼하네.
혹시 감기 기운 있으세요?
그런 것 같기도 하고... 따뜻한 물 많이 마셔야겠다.
따뜻한 차에 꿀 타서 드시는 것도 좋을 것 같아요."
141,일반대화,"어제 친구가 감동적인 선물 줘서 눈물 났어.
어떤 선물이었는데요?
손으로 직접 만든 엽서였는데 진심이 느껴졌어.
정말 감동적인 선물이네요."
142,일반대화,"요즘 외국어 공부하고 있는데 발음이 너무 어렵네.
꾸준히 연습하다 보면 익숙해질 거예요.
응, 매일 조금씩이라도 듣고 따라 하려고 노력 중이야.
포기하지 마시고 계속 노력하세요!"
143,일반대화,"오늘따라 괜히 마음이 허전하고 외롭네.
혹시 보고 싶은 사람이라도 있으세요?
그런가 봐. 혼자 있으니 자꾸 생각나.
잠시 친구에게 전화해서 이야기 나눠보는 건 어때요?"
144,일반대화,"이번 주말에는 집에서 맛있는 영화 보면서 팝콘 먹어야지.
정말 편안하고 좋은 계획이네요!
응, 최신 개봉작 중에서 보고 싶었던 거 다운로드해놨어.
즐거운 영화 감상 시간 보내세요!"
145,일반대화,"새로 산 운동화 너무 편해서 매일 신고 다녀.
어떤 스타일의 운동화인데요?
쿠션이 좋아서 오래 걸어도 발이 안 아파.
저도 편한 운동화 찾고 있는데 정보 좀 알려주세요."
146,일반대화,"오늘따라 기분이 묘하고 이상하네.
무슨 특별한 일 있으셨어요?
딱히... 그냥 여러 가지 감정이 뒤섞인 느낌이야.
잠시 조용한 곳에서 자신만의 시간을 가져보는 건 어때요?"
147,일반대화,"반려묘가 창밖 구경하는 모습 보면 시간 가는 줄 몰라.
뭘 그렇게 열심히 보나요?
새나 벌레 같은 움직이는 것들 쫓아다녀.
정말 사랑스러운 모습이겠네요."
